stock ID, score
601398,0.1869886031652791
601288,0.19009773273149558
000963,0.19248070330316103
600036,0.19771462877086624
600000,0.19959331400347857
600519,0.21738128227467698
601166,0.23079384900154307
600016,0.23386127487350242
601939,0.25086026417399687
600660,0.2738474532634036
600377,0.29515398084521516
600535,0.29675915414701715
600028,0.3112660243506275
000001,0.31262686389261507
601818,0.31612993389258864
601988,0.32014376556824375
000423,0.32381966628218317
600104,0.32788399837248877
601238,0.3316298136992471
601601,0.33266907650080796
601328,0.33645626933587086
600600,0.3365617594352829
600585,0.339007017095536
601857,0.3412583816899625
600196,0.36044707503667117
601169,0.3605775108387808
601009,0.3667390625783759
600398,0.3761661238701108
600867,0.37797566442992886
600009,0.3825176897074271
002254,0.39063944882440516
600276,0.3934624364398845
601998,0.399571861546527
000869,0.39987230087215414
000729,0.40355899806903167
600779,0.4138963353133326
600612,0.422106636552712
002032,0.42279905131790085
600383,0.42423301086564386
000999,0.42611971629447104
601628,0.42619615756003004
002572,0.4362709663121173
600015,0.4364677811601523
601607,0.4371304399114196
600566,0.4418739553807766
600018,0.44235963182842036
600062,0.4426842318272774
601100,0.4438675991222054
002186,0.4484653852695649
600529,0.4500522528580076
000568,0.45203700669728586
600054,0.4552000479419457
600004,0.46305798635699635
600984,0.46486169699182145
002007,0.4652769192761676
601899,0.465569132227349
600741,0.4677650438232704
600557,0.4702352720257576
600521,0.478435275758563
601006,0.4784532598812023
000625,0.47881933242850416
002250,0.47943565987013115
600073,0.48670838861391
002039,0.48759330908101656
300214,0.4878051724774965
600089,0.4913547112790333
002628,0.49269387288373956
000581,0.49604633584919067
600007,0.49967103858344064
600138,0.5016457902602879
000501,0.5016711534276255
600216,0.5020854188483744
000422,0.5046101746380124
000761,0.5049528488342215
600269,0.5083217223252948
600285,0.508595154155801
601098,0.5093817333841867
002594,0.5148404375259111
000725,0.5167229881567912
601933,0.5171562136038031
600885,0.518040706474204
600048,0.5222741894594021
603699,0.5230718353646271
600177,0.5258868782219924
600197,0.5286991733019595
002561,0.5287378123598012
002111,0.5309013275191804
600011,0.5318113147992258
601668,0.5319092544600875
600317,0.5333508262824121
000661,0.5349254495485085
002333,0.5376953821526205
002267,0.5405586389939101
000623,0.5411396317974698
601139,0.5429182418985962
002705,0.5448827654722601
000860,0.547132338511655
600141,0.5477501875874801
600419,0.54792124604871
000059,0.5494301701666204
002393,0.5495528017269786
600351,0.5538326092960175
600166,0.5542090761225023
601336,0.5544705367631301
600323,0.5546153583896503
000596,0.5553490088524552
000726,0.5568145402995028
600256,0.5586612005807258
600703,0.5591778464280848
600642,0.5599862755587487
000488,0.5604915770424247
600039,0.561784864652979
601158,0.5620188231982267
600622,0.5632925126148101
000521,0.5670716471465651
600373,0.5684930765737009
002262,0.5689237090919848
600563,0.5713645024241946
600809,0.5715414746310891
000166,0.5756986129846439
300003,0.5759508453461645
600489,0.5759659776128648
600066,0.5806057957312335
600723,0.5845036020845465
600183,0.5854075294288331
002001,0.5865479647867171
000550,0.586993322505373
600644,0.5876460897804231
600827,0.5882434738574486
601991,0.5885285800715832
600333,0.5897736733195461
600033,0.5911755200792973
002241,0.5915662824522606
000926,0.5931590917829561
600337,0.593740489694139
000788,0.5961592157970109
000525,0.5984961451441386
000792,0.6008183845558694
600199,0.6011581417925541
002508,0.6032168629280128
600444,0.6066446952345275
600717,0.6067238262245416
600742,0.6073372959203155
600027,0.6092122268679323
600508,0.6140912048817819
600350,0.6143310902007156
600123,0.6158473109034972
600295,0.6162743210762041
600837,0.6173124598928261
002391,0.6175453587670738
000739,0.6177828882018754
600085,0.6189226710657911
002155,0.619209997168366
002083,0.6202397587227653
002653,0.6203464145445337
002142,0.6206679451133577
601117,0.6227757089050987
002225,0.6242966619162099
000908,0.6244173032438168
600668,0.6244585073724688
002415,0.6245171682121871
600547,0.6271560487840889
600426,0.6303886956987531
000536,0.6310207405566947
600486,0.6312054475477903
600308,0.6314164718698967
000069,0.6323119672472944
600548,0.6327678610149428
600638,0.633186096186568
600023,0.6335285171119666
600976,0.6349703147363827
601992,0.6352146347516526
603456,0.6371388315939771
600997,0.6372024904799777
603123,0.6376574162590221
600628,0.6386199012918957
600917,0.6409055196620072
601677,0.6415200668376316
002394,0.6415673430913028
600267,0.6424609041682897
000983,0.6430102241899158
600031,0.64370057689383
603806,0.6468246732033509
000898,0.6470370587266363
603328,0.6479483677263317
600676,0.6494512714798647
601666,0.6498685968822285
601107,0.6520570686150319
002419,0.6530487360280848
000919,0.6530664824521915
601588,0.6536359561254954
002202,0.6544733013091527
600835,0.6547062796625882
600452,0.6550937425651692
002008,0.6556761750817766
600362,0.656069544929842
002140,0.6565408949892095
600509,0.656546109974486
600020,0.656997838681333
002035,0.6573966314678843
000776,0.6621959278951468
002300,0.6622627957942397
002646,0.6626778202280947
000528,0.6634905824059734
000998,0.6665363474839935
600010,0.6666687163679693
002275,0.6668930472165259
600650,0.6672792918934835
000709,0.668327913471883
600498,0.668399913045267
600348,0.6685077343183752
601116,0.6700731923505476
000600,0.6701796056442313
000402,0.6710555160211388
601208,0.6712960981813888
000036,0.672012471216084
000783,0.6722803689394288
002732,0.6744747029525704
600780,0.6762394072608191
601369,0.6764644542456372
600284,0.6778070626578371
600030,0.6780965596171403
600897,0.6813486275245394
600320,0.6821242249948613
300137,0.6824951539039711
000421,0.6830194289327692
600322,0.6862918670568118
000759,0.6876810291084471
300357,0.6879552603566093
600247,0.6880817144863501
002042,0.6885831720696758
600999,0.6890937659602909
002543,0.6892809473097344
600305,0.6899730159882291
000404,0.6900689409265552
600998,0.6910572524526303
601311,0.6915647324187844
002541,0.6918620267387147
600479,0.695637065945104
601111,0.6957821711725226
601222,0.6965889252467634
002324,0.696701814904255
600894,0.6974657164973244
600262,0.6983172259536911
600056,0.6992151872092836
002079,0.6995042068199272
300215,0.7003599190971194
600059,0.7014745998300018
600583,0.7016316081900157
002185,0.7018901200231036
600325,0.703426190700462
600190,0.7038186824955165
603368,0.7041624658783652
000598,0.7048061385203154
600163,0.7058457090446675
600969,0.705887345433186
600863,0.7064732553707057
002223,0.7069776298744872
600971,0.7077102316345885
000735,0.7078790453875902
000089,0.7079341870481033
600068,0.7084710198696633
601333,0.7090922461505973
600208,0.7096442486001959
600236,0.7101992784236439
002218,0.7107157036982532
000976,0.7109505670828721
601579,0.7114775133983909
600569,0.7121899417932344
002058,0.7123697977451039
600368,0.7132982537239146
600761,0.7139366579145158
000400,0.7153713570620537
000702,0.7163130133769652
600884,0.7177935689547797
300138,0.7186660022036578
601808,0.7192756426079742
000822,0.7194669850345249
600170,0.7204200007471037
000921,0.7214548256195781
002521,0.7220253531084674
002566,0.7252307598288835
002444,0.7265397417929895
000049,0.7277970791335663
600409,0.7285436677471384
002461,0.7288366559656115
600619,0.7289168630891099
002200,0.730910804546597
600801,0.7316185416064633
600854,0.732484329739591
600697,0.7330164802477532
600787,0.7332882504479786
600824,0.7360138379188009
600505,0.7368586171541331
600853,0.7375104805246812
000886,0.7386577519569543
000572,0.7399276574324941
600820,0.7404299518445544
600748,0.7409341950779437
600012,0.7421163992396232
600329,0.7423461859041599
600805,0.7424419443268107
000830,0.7432967928498121
002731,0.7440191522597951
600266,0.7458599167343908
600598,0.7459889402395025
601188,0.7475512108901046
600101,0.7482474451154578
601186,0.7485735120144441
600416,0.7492602042501026
000823,0.7496582421609999
000713,0.7497609677585058
603306,0.7498783676386411
600418,0.7504818531586124
603333,0.7509266171401725
600067,0.7523903541459183
600812,0.7532529382688017
600516,0.7543206369789948
600218,0.754408553865305
601177,0.7549823345390566
600098,0.7555746288502899
600720,0.7556468269910546
601688,0.7559555157143968
601800,0.75609107632379
002674,0.7596190161492684
600132,0.7601486657792574
002321,0.7602523646794132
000966,0.7602692531433923
300015,0.7605101394050916
002130,0.7613155379265649
600311,0.7621283104228312
600874,0.7624005905427239
002206,0.7629969114200089
000811,0.7631171905612663
601928,0.7632238441050804
600131,0.7633806977814871
000039,0.763816356714344
600114,0.7645038467269298
600648,0.7658583050090358
601377,0.7659446685883211
600615,0.7665903455860368
000157,0.767199087273406
600851,0.7672244402767489
600691,0.7676130196478395
000780,0.7698342768013057
601518,0.7698543203630911
601969,0.7711636681744214
600808,0.7721358922102646
000597,0.7721494209646598
002187,0.7722541425486803
600810,0.7729858488409665
600688,0.7736127983994524
600449,0.773637219214816
600838,0.7739725985793934
600278,0.7742602981706779
600421,0.7762748858629146
600630,0.7770904669639058
603099,0.7773641411152789
600963,0.7786584940143729
000009,0.7792566176832677
002234,0.7795457430643569
000949,0.7795806654394483
601179,0.7795981205831655
600361,0.7798451719004003
002736,0.7821705517951785
600567,0.7824032102784023
002277,0.7841998877547551
600686,0.7851946974087676
600613,0.7853628421588599
300021,0.7861670424066731
000957,0.786950301102108
002433,0.7872314576562189
601801,0.7872779720783649
600965,0.7874531542315731
600483,0.7882838778170888
600891,0.7888470307078529
600115,0.7889690278525125
600580,0.7890309144721482
600573,0.7890769959167631
600639,0.7891949482214249
600517,0.7892975505202623
300115,0.7901506913681464
600836,0.7922080945421744
600327,0.7923488056362884
002281,0.7923631683718958
601958,0.7928377290892813
600008,0.7942615781906807
600586,0.7948042635088186
600980,0.7949110427864596
601901,0.7952422909931454
002484,0.7953539862119431
600803,0.7960447788627711
600694,0.7961918994745624
600188,0.7964677883577417
002695,0.7966325576202126
002365,0.7970092972688979
600382,0.7975124890601986
002457,0.7977211534150037
600683,0.7979317310302593
600299,0.7986541989550644
601515,0.799028476989868
600017,0.7998286104710907
600819,0.8001914342972533
600395,0.8019559595728194
002024,0.8023272625791156
002242,0.8029245659316417
600127,0.802960720144095
600618,0.8032225699334317
600336,0.8034819572404704
601898,0.8035813093775247
002420,0.8053024702781899
300124,0.8055474569936724
000737,0.8063814728179372
000628,0.8068253899838197
002479,0.8069475407489093
000667,0.8075250033163881
000011,0.808454985787019
600108,0.809488895629878
601880,0.8098548114885245
002194,0.8124250827601928
002287,0.8125758069491138
000420,0.8125798676521323
000911,0.813290486382728
600367,0.8145890543930497
600386,0.8146423386106941
601616,0.8148299670729878
000498,0.8156982568869616
300042,0.8163303232707546
600470,0.8165233036515579
600792,0.8167307257405447
600459,0.816795554225798
300200,0.8168699422671878
600467,0.8168997948771812
600782,0.8176227474005981
600080,0.8189964199049052
002372,0.8195062338884199
600881,0.8197010066017297
000815,0.8202398329772145
300119,0.8206246729542075
600802,0.8208672310308389
002179,0.8213167309934643
000619,0.8216161712759982
600743,0.8221610864054699
600662,0.8230656686857937
600448,0.823650209257422
300218,0.8275610755698976
002136,0.8275754273180221
600895,0.8277875658354573
600282,0.8281980161412155
000012,0.8286905308636705
600213,0.8288609086127151
002233,0.8290964258957529
300403,0.8297823680808277
000559,0.8303386575142373
601099,0.8305012794221143
002554,0.8309891831423086
002028,0.831549580447754
002620,0.8325620505655865
000952,0.8325880850018264
600261,0.8331947292313248
000877,0.8333544848895672
603678,0.8354430587433507
000567,0.8357366142772739
600403,0.836192838538783
300127,0.8366067449107409
601788,0.837447782617233
000880,0.8376952123497352
600006,0.8378088331709618
000993,0.8382856521201486
000758,0.839042625407336
002490,0.8401478047893811
600708,0.8401676716029821
000546,0.8406514594153389
600439,0.840734197461649
002087,0.8419318596361363
600755,0.8434558305892318
000856,0.843734187383072
000030,0.8446961294510347
600082,0.8457327042676819
600354,0.8464647171956075
002060,0.8470743413160576
600159,0.8473050159183787
002045,0.8478586576626933
600038,0.8517776378002974
002118,0.8524291195488304
000589,0.8538330687521178
600826,0.8541271965758986
000686,0.8544196679377661
000419,0.8549883766014226
000988,0.8572466958933028
002562,0.85976871225547
600345,0.8598513083373127
600359,0.8599167320314328
600731,0.8606704275615251
300039,0.8612483056919673
600883,0.8618182215188134
000541,0.8640903453669075
300305,0.8647517888423573
000652,0.8665031798470942
000573,0.8692810933621156
600658,0.869327998953975
000931,0.8693342688093751
000951,0.8709139248650704
002570,0.8710279169926316
002204,0.8712832829922612
000690,0.8728646773628509
000937,0.8728732227131162
600396,0.8728955037417141
603005,0.8737936838755368
600300,0.8739976210382281
000738,0.8743300067511554
000430,0.8748352681064039
002340,0.8749069116236754
000750,0.8754700824164507
600272,0.8755715225402715
002126,0.8756179716895062
601799,0.8758217032868295
000961,0.8763765977593494
600456,0.8767261618015618
600616,0.8769422783394648
002350,0.8775344065213976
300330,0.8783731258682547
000910,0.8796106774660426
603766,0.8801047810731908
603167,0.8801725591050045
600121,0.8817420192783063
600279,0.8817525556234225
002307,0.883115291771689
600160,0.8835939387402746
000620,0.8845212519243004
600888,0.8863781542397969
002117,0.8864297047495194
000895,0.8881174624071794
000913,0.8882546274160268
000970,0.8885555556448279
600992,0.8889746509494585
600868,0.8903506944323953
000698,0.8917197823192129
600178,0.8931862803657827
000088,0.8932092943401506
000801,0.8935680596035178
600830,0.8945721937208291
600235,0.894838058491153
601555,0.8952696186360676
601016,0.8956446966915325
002746,0.8962623607257498
600360,0.8964996378966547
600103,0.8971151550540406
600841,0.8971489768441451
600029,0.8974898175269546
600596,0.8979007673250563
300072,0.898479338500682
600376,0.8990532597286759
601699,0.8992712043640462
002623,0.899359796496835
600230,0.8998705719344411
600889,0.9010394307060238
600128,0.9016506906266932
002565,0.9022022112924247
601669,0.9031646272091757
000777,0.9049230766466664
000539,0.9050519522311529
002078,0.9055273242295776
000417,0.9060879442994549
600713,0.9063953495938178
000800,0.9079834865808997
002332,0.9087718803113958
600210,0.9094472164501975
600814,0.9111949237405719
000551,0.9128095879095075
002149,0.9139910381491809
000055,0.9144951557066401
600372,0.9147576583323378
002054,0.9151980316293159
600775,0.9153966690915539
600497,0.9156011956662552
601678,0.9159341458244634
603698,0.9168638401522438
600629,0.9174416055026665
000837,0.9179361211195242
000868,0.9193050415556907
000026,0.9197726252593814
000933,0.9199446707693967
000680,0.9204388540871955
002627,0.9209803669380446
000014,0.9211096269368463
000852,0.921226545331658
601225,0.9214090151837702
600550,0.9218011278551216
000767,0.9221021426504639
601233,0.9228785794036436
600243,0.9230240376555285
000965,0.9250387224746526
601566,0.9251037070779162
000807,0.9254325376609126
600118,0.9256112339036525
002533,0.9264649850695555
000025,0.9275823435594187
600220,0.927633029702979
002105,0.9282360842208999
000090,0.9300569956227064
600523,0.9316915523625944
600169,0.9351398479778561
600500,0.935261078436323
600477,0.9352794769606807
002304,0.9362770089028276
600757,0.936515664507308
000570,0.9373867932097063
